file	line	test	site	outcome	reason	detail
server/internal/handler/quick_create_parent_test.go	334	TestQuickCreateIssueParentTrustBoundary	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/quick_create_parent_test.go	347	TestQuickCreateIssueParentTrustBoundary	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/resource_label_cascade_test.go	97	TestDeleteAgentRuntime_KeepsUnboundAgentLabelAssignments	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $runtimeID
server/internal/handler/resource_label_cascade_test.go	126	TestUnbindAgentsAndDeleteRuntime_KeepsAgentLabelAssignments	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/resource_label_cascade_test.go	155	TestDeleteRuntimeProfile_KeepsAgentLabelAssignments	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $profileID
server/internal/handler/resource_label_cascade_test.go	190	TestDeleteAgentRuntime_CleansSystemAgentLabelAssignments	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $runtimeID
server/internal/handler/resource_label_cascade_test.go	280	TestDeleteWorkspace_CleansResourceLabelAssignments	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/resource_label_cascade_test.go	325	TestDeleteWorkspace_RollsBackResourceLabelCleanup	direct_handler	skipped	no_status_assertion	no `w.Code` comparison before line 348
server/internal/handler/runtime_access_denied_test.go	35	TestCreateIssue_RuntimeAccessDeniedLeavesNoticeWithoutTask	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/runtime_access_denied_test.go	73	TestSendChatMessage_RuntimeAccessDeniedReturnsStructuredConflict	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/runtime_access_denied_test.go	101	TestCommentMention_RuntimeAccessDeniedReportsTargetAndNotice	testutil.Call	skipped	ambiguous_status	WantOneOf accepts several statuses
server/internal/handler/runtime_custom_name_test.go	18	?	direct_handler	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/runtime_custom_name_test.go	141	?	direct_handler	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/runtime_custom_name_test.go	254	TestDaemonRegister_FailedProfileInheritsMachineName	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/runtime_delete_guidance_test.go	65	TestDeleteAgentRuntime_OfflineProfileInstanceRefusalPointsAtAutoCleanup	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $runtimeID
server/internal/handler/runtime_delete_guidance_test.go	114	TestDeleteAgentRuntime_OnlineProfileInstanceRefusalSaysStopTheDaemon	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $runtimeID
server/internal/handler/runtime_delete_guidance_test.go	148	TestUnbindAgentsAndDeleteRuntime_ProfileInstanceRefusalCarriesGuidance	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $runtimeID
server/internal/handler/runtime_delete_guidance_test.go	189	TestDeleteRuntimeProfile_ActiveAgentConflictNamesAgentsAndMachines	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $profileID
server/internal/handler/runtime_delete_guidance_test.go	261	TestDeleteRuntimeProfile_ActiveAgentConflictTruncatesLongAgentLists	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $profileID
server/internal/handler/runtime_delete_guidance_test.go	298	TestDeleteAgentRuntime_OfflineProfileInstanceWithBoundAgentsDoesNotPromiseCleanup	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $runtimeID
server/internal/handler/runtime_delete_guidance_test.go	505	TestDeleteAgentRuntime_OfflineInstanceHeldByMikaGetsMikasOwnRemedy	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $runtimeID
server/internal/handler/runtime_delete_guidance_test.go	533	?	direct_handler	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/runtime_delete_guidance_test.go	688	TestDeleteAgentRuntime_OfflineInstanceWithUnfinishedTaskDoesNotPromiseCleanup	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/runtime_delete_guidance_test.go	714	TestDeleteAgentRuntime_OfflineInstanceWithUnfinishedTaskDoesNotPromiseCleanup	direct_handler	skipped	no_status_assertion	no `w.Code` comparison before line 716
server/internal/handler/runtime_delete_guidance_test.go	716	TestDeleteAgentRuntime_OfflineInstanceWithUnfinishedTaskDoesNotPromiseCleanup	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $runtimeID
server/internal/handler/runtime_delete_guidance_test.go	746	TestDeleteRuntimeProfile_BuilderRemedyAddressesTheSessionCreator	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/runtime_delete_guidance_test.go	760	TestDeleteRuntimeProfile_BuilderRemedyAddressesTheSessionCreator	direct_handler	skipped	ambiguous_status	`w.Code` comparisons in the same block: [200, 403]
server/internal/handler/runtime_delete_guidance_test.go	773	TestDeleteRuntimeProfile_BuilderRemedyAddressesTheSessionCreator	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $session.SessionID
server/internal/handler/runtime_delete_guidance_test.go	810	TestDeleteAgentRuntime_OfflineInstanceMatchesTheRealGCDrainGate	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/runtime_delete_guidance_test.go	819	TestDeleteAgentRuntime_OfflineInstanceMatchesTheRealGCDrainGate	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/runtime_delete_guidance_test.go	861	TestDeleteAgentRuntime_OfflineInstanceMatchesTheRealGCDrainGate	direct_handler	skipped	no_status_assertion	no `w.Code` comparison before line 863
server/internal/handler/runtime_delete_guidance_test.go	863	TestDeleteAgentRuntime_OfflineInstanceMatchesTheRealGCDrainGate	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $runtimeID
server/internal/handler/runtime_delete_guidance_test.go	894	TestMikaRemedyMatchesWhatMikaCanDo	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $mikaID
server/internal/handler/runtime_delete_guidance_test.go	902	TestMikaRemedyMatchesWhatMikaCanDo	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/runtime_delete_guidance_test.go	923	TestMikaRemedyMatchesWhatMikaCanDo	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $source
server/internal/handler/runtime_local_skills_overwrite_test.go	120	?	direct_handler	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/runtime_local_skills_overwrite_test.go	140	?	direct_handler	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/runtime_local_skills_overwrite_test.go	155	?	direct_handler	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/runtime_local_skills_test.go	255	TestListLocalSkills_AllowsNonOwnerForPublicRuntime	direct_handler	skipped	value_unresolved	member identity needs values the runner cannot fabricate: $memberUserID
server/internal/handler/runtime_local_skills_test.go	272	TestListLocalSkills_AllowsNonOwnerForPublicRuntime	direct_handler	skipped	value_unresolved	member identity needs values the runner cannot fabricate: $memberUserID
server/internal/handler/runtime_local_skills_test.go	294	TestInitiateListLocalSkills_WakesDaemon	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $runtimeID
server/internal/handler/runtime_local_skills_test.go	330	TestListLocalSkills_RejectsNonMember	direct_handler	skipped	value_unresolved	member identity needs values the runner cannot fabricate: $outsiderID
server/internal/handler/runtime_local_skills_test.go	352	TestInitiateImportLocalSkill_RequiresRuntimeOwner	direct_handler	skipped	value_unresolved	member identity needs values the runner cannot fabricate: $adminUserID
server/internal/handler/runtime_local_skills_test.go	376	TestInitiateImportLocalSkill_WakesDaemonAfterValidEnqueue	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $runtimeID
server/internal/handler/runtime_local_skills_test.go	392	TestInitiateImportLocalSkill_WakesDaemonAfterValidEnqueue	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $runtimeID
server/internal/handler/runtime_local_skills_test.go	424	TestGetLocalSkillImportRequest_RequiresRuntimeOwner	direct_handler	skipped	value_unresolved	member identity needs values the runner cannot fabricate: $adminUserID
server/internal/handler/runtime_local_skills_test.go	446	TestRuntimeLocalSkillImportFlow_EndToEnd	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $runtimeID
server/internal/handler/runtime_local_skills_test.go	460	TestRuntimeLocalSkillImportFlow_EndToEnd	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/runtime_local_skills_test.go	507	TestRuntimeLocalSkillImportFlow_EndToEnd	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/runtime_local_skills_test.go	518	TestRuntimeLocalSkillImportFlow_EndToEnd	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $importReq.ID, $runtimeID
server/internal/handler/runtime_local_skills_test.go	568	TestBatchImportViaHeartbeat	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/runtime_local_skills_test.go	585	TestBatchImportViaHeartbeat	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/runtime_local_skills_test.go	634	TestBatchImportViaHeartbeat	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/runtime_local_skills_test.go	697	TestReportLocalSkillImportResult_IgnoresTimedOutRequests	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $importReq.ID, $runtimeID
server/internal/handler/runtime_local_skills_test.go	732	TestReportLocalSkillImportResult_RejectsCrossWorkspaceDaemonToken	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $importReq.ID, $runtimeID
server/internal/handler/runtime_lookup_metrics_test.go	52	TestAgentRuntimeLookupWSHotPathIsZeroRead	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/runtime_lookup_metrics_test.go	59	TestAgentRuntimeLookupWSHotPathIsZeroRead	testutil.Call	skipped	path_not_literal	path_not_literal
server/internal/handler/runtime_lookup_metrics_test.go	121	TestAgentRuntimeLookupBatchClaimIsAttributed	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/runtime_model_catalog_fallback_test.go	30	?	direct_handler	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/runtime_model_catalog_test.go	314	TestInitiateListModels_ForceSkipsCatalogCache	testutil.Call	skipped	request_var_unresolved	request expression is not traceable
server/internal/handler/runtime_model_catalog_test.go	326	TestInitiateListModels_ForceSkipsCatalogCache	testutil.Call	skipped	request_var_unresolved	request expression is not traceable
server/internal/handler/runtime_profile_handler_test.go	111	TestDeleteRuntimeProfile_ArchivedAgentUnbindCascade	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $profileID
server/internal/handler/runtime_profile_handler_test.go	182	TestDeleteRuntimeProfile_ActiveAgentBlocks	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $profileID
